YearStart,YearEnd,LocationAbbr,LocationDesc,DataSource,Topic,Question,Response,DataValueUnit,DataValueType,DataValue,DataValueAlt,DataValueFootnoteSymbol,DatavalueFootnote,LowConfidenceLimit,HighConfidenceLimit,StratificationCategory1,Stratification1
2013,2013,OK,Oklahoma,BRFSS,Cardiovascular Disease,Influenza vaccination among noninstitutionalized adults aged >= 65 years with a history of coronary heart disease or stroke,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,Hispanic
2013,2013,OK,Oklahoma,YRBSS,"Nutrition, Physical Activity, and Weight Status",Median daily frequency of fruit consumption among high school students,,Number,Median,1,1,,,0.3,1.7,Overall,Overall
2013,2013,OK,Oklahoma,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,31.6,31.6,,,26.4,37.3,Race/Ethnicity,"Multiracial, non-Hispanic"
2013,2013,OK,Oklahoma,BRFSS,"Nutrition, Physical Activity, and Weight Status",Meeting aerobic physical activity guidelines for substantial health benefits among adults aged >= 18 years,,%,Crude Prevalence,43.5,43.5,,,41.2,45.8,Gender,Male
2013,2013,OK,Oklahoma,BRFSS,"Nutrition, Physical Activity, and Weight Status",Meeting aerobic physical activity guidelines for substantial health benefits among adults aged >= 18 years,,%,Crude Prevalence,41.2,41.2,,,35.3,47.4,Race/Ethnicity,"Black, non-Hispanic"
2013,2013,OK,Oklahoma,BRFSS,"Nutrition, Physical Activity, and Weight Status",Overweight or obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,64.4,64.4,,,58.2,70.2,Race/Ethnicity,"Multiracial, non-Hispanic"
2013,2013,OK,Oklahoma,BRFSS,"Nutrition, Physical Activity, and Weight Status",Meeting aerobic physical activity guidelines for substantial health benefits and for muscle-strengthening activity among adults aged >= 18 years,,%,Crude Prevalence,16.9,16.9,,,15.1,18.8,Gender,Male
2013,2013,OK,Oklahoma,BRFSS,"Nutrition, Physical Activity, and Weight Status",Overweight or obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,73.3,73.3,,,71.3,75.3,Gender,Male
2013,2013,OK,Oklahoma,NVSS,Overarching Conditions,Premature mortality among adults aged 45-64 years,,"cases per 100,000",Age-adjusted Rate,835.6,835.6,,,815.2,856.1,Race/Ethnicity,"White, non-Hispanic"
2013,2013,OK,Oklahoma,ASHW,"Nutrition, Physical Activity, and Weight Status",Presence of regulations pertaining to serving vegetables in early care and education settings,,,Yes/No,No,,,,,,Overall,Overall
2013,2013,OK,Oklahoma,BRFSS,"Nutrition, Physical Activity, and Weight Status",Meeting aerobic physical activity guidelines for substantial health benefits and for muscle-strengthening activity among adults aged >= 18 years,,%,Age-adjusted Prevalence,13.5,13.5,,,12.1,15,Gender,Female
2013,2013,OK,Oklahoma,BRFSS,Diabetes,Prevalence of high cholesterol among adults aged >= 18 years with diagnosed diabetes,,%,Crude Prevalence,79.6,79.6,,,67.2,88.2,Race/Ethnicity,"Multiracial, non-Hispanic"
2013,2013,OK,Oklahoma,NVSS,Overarching Conditions,Premature mortality among adults aged 45-64 years,,,Number,55,55,,,,,Race/Ethnicity,Asian or Pacific Islander
2013,2013,OK,Oklahoma,BRFSS,Overarching Conditions,Current lack of health insurance among adults aged 18-64 years,,%,Crude Prevalence,13,13,,,9.5,17.6,Race/Ethnicity,"Other, non-Hispanic"
2013,2013,OK,Oklahoma,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Age-adjusted Mean,4.6,4.6,,,3.6,5.7,Race/Ethnicity,"Other, non-Hispanic"
2013,2013,OK,Oklahoma,BRFSS,"Nutrition, Physical Activity, and Weight Status",Healthy weight among adults aged >= 18 years,,%,Age-adjusted Prevalence,26.5,26.5,,,21.6,32.1,Race/Ethnicity,"Black, non-Hispanic"
2013,2013,OK,Oklahoma,BRFSS,"Nutrition, Physical Activity, and Weight Status",Overweight or obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,62.8,62.8,,,60.9,64.8,Gender,Female
2013,2013,OK,Oklahoma,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Age-adjusted Mean,4.3,4.3,,,3.2,5.3,Race/Ethnicity,Hispanic
2013,2013,OK,Oklahoma,BRFSS,Diabetes,Dilated eye examination among adults aged >= 18 years with diagnosed diabetes,,%,Crude Prevalence,75.9,75.9,,,58.3,87.6,Race/Ethnicity,"Multiracial, non-Hispanic"
2013,2013,OK,Oklahoma,BRFSS,Overarching Conditions,Current lack of health insurance among adults aged 18-64 years,,%,Age-adjusted Prevalence,14,14,,,10.1,19.2,Race/Ethnicity,"Multiracial, non-Hispanic"
2013,2013,OK,Oklahoma,BRFSS,Diabetes,Glycosylated hemoglobin measurement among adults aged >= 18 years with diagnosed diabetes,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Black, non-Hispanic"
2013,2013,OK,Oklahoma,BRFSS,Diabetes,Dilated eye examination among adults aged >= 18 years with diagnosed diabetes,,%,Age-adjusted Prevalence,58.1,58.1,,,49.8,66,Gender,Female
2013,2013,OK,Oklahoma,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,,%,Crude Prevalence,25.2,25.2,,,15,39.2,Race/Ethnicity,"Multiracial, non-Hispanic"
2013,2013,OK,Oklahoma,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,,%,Crude Prevalence,17.8,17.8,,,15.3,20.6,Overall,Overall
2013,2013,OK,Oklahoma,BRFSS,Overarching Conditions,Current lack of health insurance among adults aged 18-64 years,,%,Age-adjusted Prevalence,21.8,21.8,,,19.9,23.7,Gender,Female
2013,2013,OK,Oklahoma,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,35.3,35.3,,,29.7,41.4,Race/Ethnicity,Hispanic
2013,2013,OK,Oklahoma,BRFSS,"Nutrition, Physical Activity, and Weight Status",Healthy weight among adults aged >= 18 years,,%,Age-adjusted Prevalence,34.4,34.4,,,28.6,40.6,Race/Ethnicity,"Multiracial, non-Hispanic"
2013,2013,OK,Oklahoma,BRFSS,"Nutrition, Physical Activity, and Weight Status",Meeting aerobic physical activity guidelines for additional and more extensive health benefits among adults aged >= 18 years,,%,Age-adjusted Prevalence,24.9,24.9,,,20.1,30.5,Race/Ethnicity,Hispanic
2013,2013,OK,Oklahoma,BRFSS,"Nutrition, Physical Activity, and Weight Status",Meeting aerobic physical activity guidelines for substantial health benefits among adults aged >= 18 years,,%,Age-adjusted Prevalence,43.6,43.6,,,41.3,46,Gender,Male
2013,2013,OK,Oklahoma,BRFSS,"Nutrition, Physical Activity, and Weight Status",Meeting aerobic physical activity guidelines for substantial health benefits and for muscle-strengthening activity among adults aged >= 18 years,,%,Age-adjusted Prevalence,14.6,14.6,,,10.5,19.9,Race/Ethnicity,"Black, non-Hispanic"
2013,2013,OK,Oklahoma,BRFSS,"Nutrition, Physical Activity, and Weight Status",Meeting aerobic physical activity guidelines for substantial health benefits among adults aged >= 18 years,,%,Age-adjusted Prevalence,42.5,42.5,,,35.9,49.3,Race/Ethnicity,"Black, non-Hispanic"
2013,2013,OK,Oklahoma,BRFSS,"Nutrition, Physical Activity, and Weight Status",Meeting aerobic physical activity guidelines for substantial health benefits among adults aged >= 18 years,,%,Crude Prevalence,39.6,39.6,,,34.1,45.4,Race/Ethnicity,"Other, non-Hispanic"
2013,2013,OK,Oklahoma,BRFSS,Diabetes,Dilated eye examination among adults aged >= 18 years with diagnosed diabetes,,%,Crude Prevalence,66.5,66.5,,,61.6,71.1,Overall,Overall
2013,2013,OK,Oklahoma,NVSS,Overarching Conditions,Premature mortality among adults aged 45-64 years,,,Number,3503,3503,,,,,Gender,Female
2013,2013,OK,Oklahoma,YRBSS,"Nutrition, Physical Activity, and Weight Status",Meeting aerobic physical activity guidelines among high school students,,%,Crude Prevalence,38.5,38.5,,,35.2,41.9,Overall,Overall
2013,2013,OK,Oklahoma,BRFSS,"Nutrition, Physical Activity, and Weight Status",Meeting aerobic physical activity guidelines for additional and more extensive health benefits among adults aged >= 18 years,,%,Age-adjusted Prevalence,24.9,24.9,,,23.2,26.8,Gender,Female
2013,2013,OK,Oklahoma,BRFSS,"Nutrition, Physical Activity, and Weight Status",Overweight or obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,76.2,76.2,,,71,80.7,Race/Ethnicity,Hispanic
2013,2013,OK,Oklahoma,ASHW,"Nutrition, Physical Activity, and Weight Status",Presence of regulations pertaining to serving fruit in early care and education settings,,,Yes/No,No,,,,,,Overall,Overall
2013,2013,OK,Oklahoma,BRFSS,"Nutrition, Physical Activity, and Weight Status",Meeting aerobic physical activity guidelines for additional and more extensive health benefits among adults aged >= 18 years,,%,Age-adjusted Prevalence,22.1,22.1,,,18,26.7,Race/Ethnicity,"Other, non-Hispanic"
2013,2013,OK,Oklahoma,BRFSS,Diabetes,Glycosylated hemoglobin measurement among adults aged >= 18 years with diagnosed diabetes,,%,Crude Prevalence,73.9,73.9,,,66.4,80.2,Gender,Male
2013,2013,OK,Oklahoma,BRFSS,Diabetes,Prevalence of depressive disorders among adults aged >= 18 years with diagnosed diabetes,,%,Age-adjusted Prevalence,40.1,40.1,,,30.9,50.1,Gender,Male
2013,2013,OK,Oklahoma,BRFSS,Diabetes,Glycosylated hemoglobin measurement among adults aged >= 18 years with diagnosed diabetes,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,Hispanic
2013,2013,OK,Oklahoma,BRFSS,Diabetes,Dilated eye examination among adults aged >= 18 years with diagnosed diabetes,,%,Age-adjusted Prevalence,68.5,68.5,,,46.5,84.4,Race/Ethnicity,"Other, non-Hispanic"
2013,2013,OK,Oklahoma,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Crude Prevalence,35.8,35.8,,,30.6,41.4,Race/Ethnicity,"Black, non-Hispanic"
2013,2013,OK,Oklahoma,NVSS,Overarching Conditions,Premature mortality among adults aged 45-64 years,,"cases per 100,000",Crude Rate,1096.7,1096.7,,,1023,1170.4,Race/Ethnicity,American Indian or Alaska Native
2013,2013,OK,Oklahoma,BRFSS,Diabetes,Dilated eye examination among adults aged >= 18 years with diagnosed diabetes,,%,Crude Prevalence,59.1,59.1,,,41.3,74.8,Race/Ethnicity,"Black, non-Hispanic"
2013,2013,OK,Oklahoma,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Crude Prevalence,32.2,32.2,,,30.4,34,Gender,Female
2013,2013,OK,Oklahoma,"HRSA, UDS",Oral Health,Oral health services at Federally Qualified Health Centers,,%,Crude Prevalence,13,13,,,,,Overall,Overall
2013,2013,OK,Oklahoma,BRFSS,Diabetes,Prevalence of depressive disorders among adults aged >= 18 years with diagnosed diabetes,,%,Crude Prevalence,28.4,28.4,,,23.5,33.9,Gender,Male
2013,2013,OK,Oklahoma,BRFSS,Overarching Conditions,Fair or poor self-rated health status among adults aged >= 18 years,,%,Age-adjusted Prevalence,18.2,18.2,,,16.9,19.6,Race/Ethnicity,"White, non-Hispanic"
2013,2013,OK,Oklahoma,NVSS,Overarching Conditions,Premature mortality among adults aged 45-64 years,,,Number,219,219,,,,,Race/Ethnicity,Hispanic
2013,2013,OK,Oklahoma,BRFSS,"Nutrition, Physical Activity, and Weight Status",Healthy weight among adults aged >= 18 years,,%,Age-adjusted Prevalence,22,22,,,17.7,27,Race/Ethnicity,Hispanic
2013,2013,OK,Oklahoma,BRFSS,"Nutrition, Physical Activity, and Weight Status",No leisure-time physical activity among adults aged >= 18 years,,%,Crude Prevalence,36.3,36.3,,,30.8,42,Race/Ethnicity,"Black, non-Hispanic"
2013,2013,OK,Oklahoma,BRFSS,"Nutrition, Physical Activity, and Weight Status",Meeting aerobic physical activity guidelines for substantial health benefits among adults aged >= 18 years,,%,Age-adjusted Prevalence,43.2,43.2,,,41.2,45.2,Gender,Female
2013,2013,OK,Oklahoma,BRFSS,"Nutrition, Physical Activity, and Weight Status",Overweight or obesity among adults aged >= 18 years,,%,Crude Prevalence,66.8,66.8,,,65.2,68.3,Race/Ethnicity,"White, non-Hispanic"
2013,2013,OK,Oklahoma,BRFSS,Diabetes,Glycosylated hemoglobin measurement among adults aged >= 18 years with diagnosed diabetes,,%,Crude Prevalence,79.7,79.7,,,63.7,89.8,Race/Ethnicity,"Other, non-Hispanic"
2013,2013,OK,Oklahoma,BRFSS,"Nutrition, Physical Activity, and Weight Status",Meeting aerobic physical activity guidelines for substantial health benefits among adults aged >= 18 years,,%,Crude Prevalence,37,37,,,31.4,43,Race/Ethnicity,Hispanic
2013,2013,OK,Oklahoma,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Crude Prevalence,36.6,36.6,,,31.1,42.4,Race/Ethnicity,"Other, non-Hispanic"
2013,2013,OK,Oklahoma,BRFSS,"Nutrition, Physical Activity, and Weight Status",Overweight or obesity among adults aged >= 18 years,,%,Crude Prevalence,72,72,,,66.4,77,Race/Ethnicity,"Black, non-Hispanic"
2013,2013,OK,Oklahoma,BRFSS,"Nutrition, Physical Activity, and Weight Status",Healthy weight among adults aged >= 18 years,,%,Crude Prevalence,27.3,27.3,,,22.3,32.9,Race/Ethnicity,"Black, non-Hispanic"
2013,2013,OK,Oklahoma,BRFSS,"Nutrition, Physical Activity, and Weight Status",Healthy weight among adults aged >= 18 years,,%,Crude Prevalence,30.1,30.1,,,28.8,31.5,Overall,Overall
2013,2013,OK,Oklahoma,NVSS,Overarching Conditions,Premature mortality among adults aged 45-64 years,,"cases per 100,000",Crude Rate,1099.3,1099.3,,,1021.1,1177.5,Race/Ethnicity,"Black, non-Hispanic"
2013,2013,OK,Oklahoma,BRFSS,"Nutrition, Physical Activity, and Weight Status",No leisure-time physical activity among adults aged >= 18 years,,%,Age-adjusted Prevalence,31.6,31.6,,,29.5,33.7,Gender,Male
2013,2013,OK,Oklahoma,BRFSS,Diabetes,Dilated eye examination among adults aged >= 18 years with diagnosed diabetes,,%,Age-adjusted Prevalence,66.5,66.5,,,56.2,75.4,Race/Ethnicity,"White, non-Hispanic"
2013,2013,OK,Oklahoma,BRFSS,"Nutrition, Physical Activity, and Weight Status",Meeting aerobic physical activity guidelines for substantial health benefits and for muscle-strengthening activity among adults aged >= 18 years,,%,Crude Prevalence,11.4,11.4,,,7.7,16.4,Race/Ethnicity,Hispanic
2013,2013,OK,Oklahoma,BRFSS,"Nutrition, Physical Activity, and Weight Status",Meeting aerobic physical activity guidelines for additional and more extensive health benefits among adults aged >= 18 years,,%,Age-adjusted Prevalence,26.9,26.9,,,21.2,33.6,Race/Ethnicity,"Black, non-Hispanic"
2013,2013,OK,Oklahoma,BRFSS,Overarching Conditions,Current lack of health insurance among adults aged 18-64 years,,%,Age-adjusted Prevalence,30.3,30.3,,,23.7,37.7,Race/Ethnicity,"Black, non-Hispanic"
2013,2013,OK,Oklahoma,BRFSS,"Nutrition, Physical Activity, and Weight Status",No leisure-time physical activity among adults aged >= 18 years,,%,Crude Prevalence,39.2,39.2,,,33.7,45,Race/Ethnicity,Hispanic
2013,2013,OK,Oklahoma,NVSS,Overarching Conditions,Premature mortality among adults aged 45-64 years,,"cases per 100,000",Age-adjusted Rate,444.8,444.8,,,385.7,504,Race/Ethnicity,Hispanic
2013,2013,OK,Oklahoma,NVSS,Overarching Conditions,Premature mortality among adults aged 45-64 years,,"cases per 100,000",Crude Rate,898.3,898.3,,,876.9,919.8,Race/Ethnicity,"White, non-Hispanic"
2013,2013,OK,Oklahoma,BRFSS,Overarching Conditions,Current lack of health insurance among adults aged 18-64 years,,%,Crude Prevalence,23.7,23.7,,,21.5,26.1,Gender,Male
2013,2013,OK,Oklahoma,BRFSS,Overarching Conditions,Current lack of health insurance among adults aged 18-64 years,,%,Crude Prevalence,21.4,21.4,,,19.6,23.3,Gender,Female
2013,2013,OK,Oklahoma,BRFSS,Overarching Conditions,Fair or poor self-rated health status among adults aged >= 18 years,,%,Age-adjusted Prevalence,22.6,22.6,,,19,26.6,Race/Ethnicity,"Other, non-Hispanic"
2013,2013,OK,Oklahoma,BRFSS,"Nutrition, Physical Activity, and Weight Status",Meeting aerobic physical activity guidelines for substantial health benefits among adults aged >= 18 years,,%,Age-adjusted Prevalence,52.1,52.1,,,45.9,58.3,Race/Ethnicity,"Multiracial, non-Hispanic"
2013,2013,OK,Oklahoma,BRFSS,"Nutrition, Physical Activity, and Weight Status",Meeting aerobic physical activity guidelines for additional and more extensive health benefits among adults aged >= 18 years,,%,Age-adjusted Prevalence,26.6,26.6,,,25.2,28,Overall,Overall
2013,2013,OK,Oklahoma,BRFSS,"Nutrition, Physical Activity, and Weight Status",Meeting aerobic physical activity guidelines for substantial health benefits and for muscle-strengthening activity among adults aged >= 18 years,,%,Age-adjusted Prevalence,22.7,22.7,,,17.6,28.9,Race/Ethnicity,"Multiracial, non-Hispanic"
2013,2013,OK,Oklahoma,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Age-adjusted Mean,4.2,4.2,,,3.9,4.5,Race/Ethnicity,"White, non-Hispanic"
2013,2013,OK,Oklahoma,BRFSS,"Nutrition, Physical Activity, and Weight Status",Meeting aerobic physical activity guidelines for additional and more extensive health benefits among adults aged >= 18 years,,%,Crude Prevalence,27.3,27.3,,,25.8,28.9,Race/Ethnicity,"White, non-Hispanic"
2013,2013,OK,Oklahoma,NVSS,Overarching Conditions,Premature mortality among adults aged 45-64 years,,,Number,850,850,,,,,Race/Ethnicity,American Indian or Alaska Native
2013,2013,OK,Oklahoma,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Age-adjusted Mean,4.7,4.7,,,3.6,5.7,Race/Ethnicity,"Black, non-Hispanic"
2013,2013,OK,Oklahoma,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Mean,4.5,4.5,,,3.3,5.6,Race/Ethnicity,Hispanic
2013,2013,OK,Oklahoma,BRFSS,Overarching Conditions,Current lack of health insurance among adults aged 18-64 years,,%,Age-adjusted Prevalence,22.9,22.9,,,21.4,24.4,Overall,Overall
2013,2013,OK,Oklahoma,BRFSS,"Nutrition, Physical Activity, and Weight Status",Overweight or obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,66.2,66.2,,,64.5,68,Race/Ethnicity,"White, non-Hispanic"
2013,2013,OK,Oklahoma,BRFSS,Diabetes,Glycosylated hemoglobin measurement among adults aged >= 18 years with diagnosed diabetes,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Multiracial, non-Hispanic"
2013,2013,OK,Oklahoma,BRFSS,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,,%,Age-adjusted Prevalence,10.3,10.3,,,9.6,11,Overall,Overall
2013,2013,OK,Oklahoma,BRFSS,Diabetes,Foot examination among adults aged >= 18 years with diagnosed diabetes,,%,Crude Prevalence,74.1,74.1,,,69.5,78.3,Overall,Overall
2013,2013,OK,Oklahoma,BRFSS,Diabetes,Foot examination among adults aged >= 18 years with diagnosed diabetes,,%,Crude Prevalence,72.6,72.6,,,66.3,78.2,Gender,Female
2013,2013,OK,Oklahoma,BRFSS,"Nutrition, Physical Activity, and Weight Status",Healthy weight among adults aged >= 18 years,,%,Crude Prevalence,36.5,36.5,,,30.4,43,Race/Ethnicity,"Multiracial, non-Hispanic"
2013,2013,OK,Oklahoma,BRFSS,"Nutrition, Physical Activity, and Weight Status",Overweight or obesity among women aged 18-44 years,,%,Crude Prevalence,59.9,59.9,,,56.5,63.3,Overall,Overall
