ID,oldID,Headword,forename,surname,gender,Free Born in North America,Free before 13th Amendment,Ever Enslaved,How was freedom attained,Other/Uncertain Status,African born ,"Parent information. Free, Enslaved, Unknown",Runaways and rebels ,Education/literacy,Religion,Slave Narrative or memoir AUTHOR,Notes,images ,Suffix,simpleName,altNames,birthDay,birthMonth,birthYear,birthAttribute,Birth Date unknown,altBirthDay,altBirthMonth,altBirthYear,deathDay,deathMonth,deathYear,deathAttribute,altDeathDay,altDeathMonth,altDeathYear,birthPlaceDescription,birthPlaceParish,birthPlaceCity,birthPlaceCounty,birthPlaceState,birthPlaceCountry,birthPlaceInstitution,altBirthPlaceCity,altBirthPlaceState,altBirthPlaceCountry,deathPlaceDescription,deathPlaceParish,deathPlaceCity,deathPlaceCounty,deathPlaceState,Death Place Country,deathPlaceInstitution,altDeathPlaceCity,altDeathPlaceState,Death Place Country,Occupation #1,Occupation #2,Occupation #3,Occupation #4,Occupation #5,Occupation #6,Occupation #7,Occupation #8
38497,/opr/t0001/e4725,huntercharlesnorfleet,Charles Norfleet,Hunter,M,,No,Born enslaved,Apparently freed by Emancipation,,,"the son of enslaved artisan Osborne Hunter and Mary Hunter, also enslaved",No evidence of runaway,Literate,Unknown,,"An educator, civil servant in the post office, journalist, and political activist in North Carolina who had ties to the Democratic party",,,,,,,1851,c.,,,,,4,9,1931,,,,,,,Raleigh,,North Carolina, United States,,,,,,,Raleigh,,North Carolina,United States,,,,United States,Slave , Civil Servant , Political Activist , Print Journalist,,,,
35755,/opr/t0001/e1571,huntonwilliamalphaeus,William Alphaeus,Hunton,M,Freeborn,Yes,,,,,his father Stanton Hunton was born enslaved and purchased his freedom as a bricklayer; his mother was a Free Black,,,,,Free before 13th Amendment. YMCA leader and first African American executive of the YMCA,,,,,31,10,1863,,,,,,29,11,1915, ,,,,,,Chatham,,Ontario,Canada,,,,,,,Brooklyn,,New York,United States,,,,United States,Foundation Official, ,,,,,,
37152,/opr/t0001/e2977,hyersannamadah,Anna Madah,Hyers,F,Freeborn,Yes,,Freeborn,,,"Her father, Sam B. Hyers, and her mother (Annie B. Hyers?) were musicians living in California ",N/A,Formal schooling is unknown. Extensively trained in music.,Unknown affiliation. Active in church.,,Free before 13th Amendment. A soprano raised in California who toured nationwide with her sister Emma Louise Hyers,,,,,,,1853,c.,,,,,,,1930,c.,,,,,,Sacramento,,California,United States,,,,,,,Sacramento,,California,United States,,,,United States,Stage / Screen Actor , Concert Singer,,,,,,
37153,/opr/t0001/e2978,hyersemmalouise,Emma Louise,Hyers,F,Freeborn,Yes,,Freeborn,,,"Her father, Sam B. Hyers, and her mother (Annie B. Hyers?) were musicians living in California ",N/A,Formal schooling is unknown. Extensively trained in music.,Unknown,,"Free before 13th Amendment. A singer raised in California who toured nationwide with her sister, Anna Madah Hyers",,,,,, ,1855,c.,,,,, , ,1900,c.,,,,,,Sacramento,, California,United States,,,,,,,Sacramento,,California,United States,,,,United States,Stage / Screen Actor , Concert Singer,,,,,,
38568,/opr/t0001/e4796,hyersmayc,May C.,Hyers,F,Freeborn,Yes,,Freeborn,,,Her parents and maiden name are unknown,N/A,Unknown,Unknown,,"Free before 13th Amendment. The second wife of Sam B. Hyers (father of the Hyers sisters), she was an accomplished contralto singer who was the first solo Black female recording artist",,,,,,6,1858,,,,,,14,2,1920,,,,,,,Chatham,,Ontario,Canada,,,,,,,Chatham,,Ontario,Canada,,,,Canada,Concert Singer ,Recording artist,,,,,,
37154,/opr/t0001/e2979,hymanjohnadams,John Adams,Hyman,M,,No,Born enslaved,Apparently freed by Emancipation,,,Unknown,No evidence of runaway,Literate. Learned to read while still enslaved from the jeweler for whom he worked and the jeweler's wife,Unknown,,A North Carolina state senator (1868–1874) and congressman for the Second District from his election in 1874 until 1876 ,,,,,23,7,1840, ,,,,,14,9,1891,,,,,,,,Warrenton County,North Carolina,United States,,,,,,,Washington,,District of Columbia,United States,,,,United States,Slave, U.S. Representative , State Legislator,,,,,
37159,/opr/t0001/e2984,ikardbose,Bose,Ikard,M,,No (?),Born enslaved,Freed by the Civil War (unclear exactly when during the war),,,"Likely the son of his owner, Dr. William Ikard. His mother, who was named King, was an enslaved woman owned by William Ikard",No evidence of runaway,No evidence of literacy,Unknown,,A cattle driver on the Ikard-Goodnight Trail who was inducted to the Texas Trail of Fame in 1997,,,,,,,1847,c.,,,,,4,1,1929,,,,,,,Summerville,,Mississippi,United States,,,,,,,Austin,,Texas,United States,,,,United States,Cowboy ,Slave, Freedman / Freedwoman,,,,,
39782,/opr/t0001/e6018,jackandrew,Andrew,Jack,M,,Yes,,,"Unknown status at birth, free before 1866",,,,,,,"Unknown  Status at Birth, later free/ Revolutionary War soldier",,,,,30,6,1756, ,,,,,23,1,1846,,,,,,,New Haven,,Connecticut,United States,,,,,,,,,Ohio,United States,,,,United States,Soldier, ,,,,,,
39758,/opr/t0001/e5994,johnjack,John,Jack,M,,Yes,,,"Unknown status at birth, later free ",,,,,,,Revolutionary War soldier and sailor. Allegedly a waiter to George Washington,,,,(or Jacklin),,,1740,c.,,,,,4,8,1825,,,,,,,Morristown,,New Jersey,United States,,,,,,,Vernon,,Connecticut,United States,,,,United States,Soldier,Waiter,,,,,,
39783,/opr/t0001/e6019,jackjohn,John,Jack,M,,Yes,Enslaved,Purchased his freedom by 1761 using money earned from his work as a shoemaker. He also acquired several acres of land,,,Unknown,No evidence of runaway,No evidence of literacy,Converted during the Great Awakening,,"Free before 13th Amendment. A shoemaker and farmer who unsuccessfully tried to leave his property to a woman named Violet, who was denied access due to her enslaved status. His epitaph, written by Daniel Bliss, a Tory and Harvard-educated lawyer, became famous",,,,,,,1713,c.,,,,,16,3,1773,,,,, ,,Concord,,Massachusetts,United States,,,,,,,Concord,,Massachusetts,United States,,,,United States,Slave ,Shoemaker, ,,,,,
37173,/opr/t0001/e2998,jacksondinnah,Dinnah,Jackson,F,,Yes,Unknown,N/A(?),,,Unknown,N/A (?),Unknown,Unknown,,"Free before 13th Amendment. First recorded African American to own property in Albany, NY",http://exhibitions.nysm.nysed.gov/albany/im/imemarket.html,,,, , ,1740,c.,,,,, ,6,1818,after,,,,,, ,, ,Unknown,,,,,,,Albany,,New York,United States,,,,United States,Domestic Servant ,Slave, Landowner / Patroon,,,,,
38866,/opr/t0001/e5094,jacksonelizabellemitchell,Eliza Belle Mitchell,Jackson,F,,Yes,Unknown,"Unknown. Her father purchased his freedom and then his wife's (date unknown). Apparently free by age 11, when taken to Ohio.","Unknown status at birth, free before 1866",,"Monroe and Mary Douglas Mitchell. Her father, who had been enslaved, hired his time and earned money as a carpenter, eventually purchasing his freedom and then his wife's. (years unknown)",N/A (?),Literate. Three years of public school education. 1868 enrolled at Berea College,Methodist. A member of the St. Paul AME Church.,,Free before 13th Amendment. Dismissed from a teaching job in KY on account of her race. Active club and organization member and president of the Ladies Orphans Home Society,,,,,31,12,1848,,,,,,7,11,1942,,,,,,,Danville, ,Kentucky,United States,,,,,,,Lexington,,Kentucky,United States,,,,United States,Educator , Educational Reform Advocate , Social Reformer , Social Worker,,,,
35758,/opr/t0001/e1574,jacksongeorgewashington,George Washington,Jackson,M,,No (?),Enslaved,Unknown. Possibly freed by the Civil War or 13th Amendment.,,,"The seventh of thirteen children of the Reverend Anderson Jackson, who was enslaved, and his wife, Clara",No evidence of runaway,"Literate. Learned to read and write while young. Attended a night school for African American children. In 1879 Jackson entered Fisk University in Nashville, Tennessee",Unknown,,"An educator who introduced an industrial education in Corsicana, Texas, following the example of Booker T. Washington",,,,, , ,1854,,,,,,21,6,1940,,,,,,,,Lee County,Alabama,United States,,,,,,,Corsicana,,Texas,United States,,,,United States,Slave,Educator, Autobiographer / Memoirist,,,,,
35759,/opr/t0001/e1575,jacksongilesbeecher,Giles Beecher,Jackson,M,,No (?),Enslaved,"He was captured in the Civil War while acting as a body servant for his legal owner, the farmer Charles G. Dickerson. Instead of being freed, he was returned to his legal owner. There is no indication that he was freed prior to the 13th Amendment.",,,"One of four children born to Hulda and James Jackson, who were both enslaved",No evidence of runaway,"Literate. He was taught basic literacy skills by Sarah Ellen Wallace, whom he later married. He was also privately educated by white and black citizens.",Unknown,,"A businessman, and civic leader for whom Jackson Ward in Richmond, VA was named. Also organized of the 1907 ""Negro Exhibit"" about African American accomplishments and was the first African American attorney to practice before the Virginia Supreme Court",,,,,10,9,1853,,,,,,13,8,1924,,,,,,, ,Goochland County,Virginia,United States,,,,,,,Richmond,,Virginia,United States,,,,United States,Slave,lawyer,businessman,,,,,
38964,/opr/t0001/e5193,jacksonmattiej,Mattie J.,Jackson,F,,Yes,Enslaved,Escaped in 1853 with a sister and her mother but were caught and sold. Escaped again in 1862 only to be caught by a slave trader pretending to be a Union officer. Escaped again in 1863,,,"Her parents, Ellen Turner and Westly Jackson, were enslaved with different masters",Fugitive Slave,Literate,Unknown,https://docsouth.unc.edu/neh/jacksonm/menu.html,Free before 13th Amendment. Escaped from slavery multiple times and wrote a narrative of her experiences to help finance her studies,,,,(Martha Jane), ,1,1847,,,,,,5,2,1910,,,,,,,St. Louis,,Missouri,United States,,,,,,,St. Louis,,Missouri,United States,,,,United States,Slave, Slave Narrative Author,,,,,,
35271,/opr/t0001/e1085,JacksonPeter,Peter,Jackson,M,Freeborn,Yes,,,,,,,,,,Free before 13th Amendment. Professional boxer,,,,,3,7,1861,,,,,,13,7,1901,,,,,,,Frederiksted,,St. Croix,Virgin Islands,,,,,,,Roma, , ,Australia,,,,Australia,Boxer, ,,,,,,
34479,/opr/t0001/e0291,jacksonrebeccacox,Rebecca Cox,Jackson,F,Freeborn,Yes,,Freeborn,,,Her mother was Jane Wisson (or Wilson) or Jane Cox; her father is unknown. Both parents were free,N/A,Literate. Wrote that God instantaneously made her literate.,Active in the Holiness Movement. Split from the AME church because of her belief in celibacy and joined the United Society of Believers in Christ's Second Appearing (the Shakers),,Free before 13th Amendment. Charismatic itinerant preacher. Wrote an autobiography called Gifts of Power about her religious experiences,,,,,15,2,1795,,,,,,24,5,1871,,,,,,,Horntown,,Pennsylvania,United States,,,,,,, Philadelphia,,Pennsylvania,United States,,,,United States,Religious figure, African Methodist Episcopal Clergy,,,,,,
35761,/opr/t0001/e1577,jacksonwilliam,William,Jackson,M,Freeborn,Yes,,,,,,,,,,First officially designated black chaplain in the US Army,,,,,18,8,1818,,,,,,19,5,1900,,,,,,,Norfolk,,Virginia,United States,,,,,,,Washington,,District of Columbia,United States,,,,United States,Military Chaplain, , ,,,,,
38374,/opr/t0001/e4602,jacksonwilliamtecumsehsherman,William Tecumseh Sherman,Jackson,M,,,,,"Unk. Born 1865, 18 days before  13th Amendment ratified ",,,,,,,Educator and athlete,,,,,18,11,1865, ,,,,,10,11,1943,,,,,,,Glencairn,,Virginia,United States,,,,,,,Washington,,District of Columbia,United States,,,,United States,Educator ,Football Player, Track and Field Athlete,,,,,
34481,/opr/t0001/e0293,jacobsharrietann,Harriet Ann,Jacobs,F,,Yes,Born enslaved,"Escaped in 1835 and hid in a crawl space for seven years. Rejoined her children in 1842, who had been sent north (presumably by their white father, who had bought them). In 1852 Cornelia Grinnell Willis paid for the freedom of Jacobs and her children, who were living in the north and feared being recaptured due to the Fugitive Slave Act",,,"Her parents, Delilah and Elijah, were both enslaved.",Fugitive Slave,Literate. Learned to read while living with her mother's  owner.,Unknown,https://docsouth.unc.edu/fpn/jacobs/menu.html,"Free before 13th Amendment. Wrote under the pseudonym ""Linda Brent"". Antislavery activist and relief worker during the Civil War",,,,,,,1813,c.,,,,,7,3,1897,,,,,,,Edenton,,North Carolina,United States,,,,,,,Washington,,District of Columbia,United States,,,,United States,Slave ,Social Reformer,Slave Narrative Author,,,,,
35762,/opr/t0001/e1578,jacobsjohns.,John S.,Jacobs,M,,Yes,Enslaved,"Escaped to Providence, Rhode Island while traveling through the north with his legal owner, the Congressman Samuel Tredwell Sawyer",,,"The son of Elijah, a carpenter and Delilah Horniblow, the daughter of a woman who had been freed but re-enslaved around the time of the American Revolution. John Jacobs was the brother of Harriet Ann Jacobs.",Fugitive slave,"Apparently literate. Left a note saying ""no longer yours"" before escaping from slavery",Unknown, ,Free before 13th Amendment. After escaping from slavery he became an autobiographer and abolitionist speaker who helped other enslaved people escape. ,,,,, , ,1815,,,,,,19,12,1873, ,,,,,,Edenton,,North Carolina,United States,,,,,,,Cambridge,,Massachusetts,United States,,,,United States,Slave ,Antislavery Activist,,,,,,
37183,/opr/t0001/e3008,jacobslouisa,Louisa,Jacobs,F,,Yes,Born enslaved,"Her father, Samuel Treadwell Sawyer, bought her freedom and sent her to the north. Although she was sent to Brooklyn as a ""gift"" to a member of her father's family, she appears to have gained her freedom eventually",,,"Her mother, Harriet Jacobs, was enslaved; her father was a white lawyer",No evidence of runaway.,Literate. Learned to read from her mother and later continued in Boston schools.,Unknown,,"Free before 13th Amendment. Daughter of author Harriet Jacobs. A teacher, relief worker, and school founder",,,,,11,10,1833,,,,,, , ,1917,c.,,,,,,Edenton,,North Carolina,United States,,,,,,,Brooklyn,,New York,United States,,,,United States,Slave ,Educator,,,,,,
37184,/opr/t0001/e3009,jacobsphebeann,Phebe Ann,Jacobs,F,,Yes,Born enslaved,"Sometime after the marriage in 1812 between William Allen and Maria Malleville, who was a member of the family that owned Jacobs, Jacobs moved with the couple to Maine. Slavery was illegal in Maine, so Jacobs' status changed to that of a servant.",,,Unknown,No evidence of runaway.,"Her educational background is unknown, but she apparently had a well-marked Bible",Christian. ,,"Free before 13th Amendment. Characterized as a deeply pious and perpetually cheerful woman by Mrs. T. C. Upham, who wrote Narrative of Phebe Ann Jacobs. http://www.oxfordaasc.com/article/ps/ps-aasc-0328?hi=17&highlight=1&from=quick&pos=1. This may have been inspiration for the character of Uncle Tom in Uncle Tom's Cabin",,,,,,7,1785, ,,,,,28,2,1850, ,,,,,,,Morris County,New Jersey,United States,,,,,,,Brunswick,,Maine,United States,,,,United States,Slave , Washerwoman / Laundress ,Religious figure,,,,,
37187,/opr/t0001/e3012,jaiannamadgigine,Anna Madgigine,Jai,F,,Yes,Enslaved,"Freed in 1811 by Zephaniah Kingsley, her owner and the father of her three children.",,YES,Unknown,No evidence of runaway.,No evidence of literacy,Catholic.,,Free before 13th Amendment. Born Anta Majigeen Ndiaye in Senegal. Spent several years in Haiti because of the changing racial climate in Florida during the decades after the transition from Spanish to American control,,,,,,,1793,c.,,,,, , ,1870,c.,,,,,,,,,Senegal,,,,,,,,,Florida,United States,,,,United States,Slave , Plantation Manager / Overseer , Slave Owner,Business leader,,,,
37188,/opr/t0001/e3013,jallojobbensolomon,Job ben Solomon,Jallo,M,,Yes,Enslaved,"Ran away within a year of being enslaved on Kent Island, though he was recaptured. After being returned to his owner, he wrote a letter in Arabic to his father. James Oglethorpe, a philanthropist, learned of this and helped arrange for Jallo's freedom. Jallo sailed for England in 1773; his freedom was legally purchased the following year",,YES,0,Ran away and was recaptured,Literate He underwent koranic and Arabic studies,Islam,https://docsouth.unc.edu/neh/bluett/menu.html,"Free before 13th Amendment. Captured into slavery while traveling near the Gambia River, Jallo survived the Middle Passage and slavery and in later years was charged with promoting English trade in Senegambia",,,,,, ,1702,c.,,,,,  , ,1773,c.,,,,,, ,, ,Senegal,,,,,,,,, ,Gambia,,,,Gambia,Slave,Muslim Scholar,,,,,,
39648,/opr/t0001/e5884,jamesjaneelizabethmanning,Jane Elizabeth Manning,James,F,Freeborn,Yes,,Freeborn,,,Parents were former slaves living in Connecticut, ,No evidence of literacy,Joined the Presbyterian [Congregationalist] Church at age 14 and later the Church of Jesus Christ of Latter-day Saints ,,Free before 13th Amendment. Became a domestic servant to Joseph Smith Jr. after converting to Mormonism. Later migrated to Salt Lake City and sought equal inclusion of African Americans into the church,,,,,22,9,1822, ,,,,,16,4,1908,,,,,,,Wilton,,Connecticut,United States,,,,,,,Salt Lake City,,Utah,United States,,,,United States,Pioneer,Mormon Leader,,,,,,
